App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
12,42.94,62.0,92.67,27.73,306.79,0.41,1.2,0,0,2,1,4.16,2,0.0
13,62.79,69.51,33.68,36.28,448.69,94.09,1.0,0,2,0,2,30.89,0,0.0
8,72.3,40.18,38.14,40.25,3.92,82.93,2.0,1,2,2,2,29.09,1,0.0
11,62.61,60.15,80.47,30.15,388.92,7.75,1.1,1,1,2,2,10.11,0,0.0
9,64.7,63.73,18.68,40.53,222.87,59.94,1.0,1,1,1,2,39.27,1,0.0
0,85.07,65.32,12.4,44.57,63.52,23.29,1.0,1,1,2,2,41.97,1,0.0
3,63.22,61.47,80.74,42.21,298.22,26.4,2.0,0,2,2,2,10.1,2,0.0
13,61.88,59.69,92.78,37.12,272.7,87.42,1.1,1,1,2,1,3.65,2,0.0
12,66.29,63.62,36.94,40.04,431.26,11.43,2.0,0,2,2,1,28.97,2,0.0
14,71.06,39.32,51.0,38.97,267.04,60.15,1.1,1,2,2,1,23.04,2,0.0
11,53.97,63.79,58.28,30.86,423.6,40.13,1.0,1,1,0,1,20.52,2,0.0
3,55.51,52.59,26.11,30.7,278.78,19.08,1.2,1,1,2,2,36.53,2,0.0
12,45.69,64.1,1.23,30.7,228.84,45.19,1.0,0,2,2,1,46.54,1,1.0
0,88.72,64.62,47.88,53.15,190.05,94.05,1.2,1,0,2,2,22.93,2,1.0
8,34.52,51.07,100.0,22.05,88.93,78.16,1.2,0,0,2,1,0.3,0,0.0
7,61.04,62.69,42.84,37.01,299.02,13.21,1.1,1,2,2,1,28.62,2,0.0
8,70.64,52.57,39.58,39.68,278.66,84.94,2.0,1,1,2,2,31.39,2,0.0
3,71.93,62.97,16.5,42.87,499.58,93.74,1.1,0,1,1,0,39.74,2,0.0
8,68.06,48.22,80.49,38.54,211.15,27.7,1.0,0,1,2,1,9.57,0,0.0
13,55.78,42.79,46.81,34.62,215.82,33.34,2.0,1,2,1,1,25.17,2,0.0
13,38.67,59.23,54.85,29.53,83.9,12.63,1.2,1,1,2,1,21.46,0,0.0
9,86.7,48.33,33.4,46.18,305.96,34.49,1.2,0,0,2,2,31.89,1,0.0
3,47.93,69.52,96.16,30.22,434.1,67.31,1.0,1,0,0,1,3.07,1,0.0
9,84.34,46.98,13.68,49.42,126.94,27.22,2.0,0,1,2,1,42.43,2,0.0
3,50.0,59.72,53.3,29.82,4.65,0.68,1.0,1,2,1,1,24.54,1,0.0
7,37.86,62.16,14.24,28.72,354.03,33.85,1.0,0,0,2,1,42.1,2,0.0
7,39.39,56.97,66.28,29.33,16.06,45.32,1.1,0,1,0,1,16.33,2,0.0
14,56.6,68.24,32.47,35.14,209.55,56.64,1.0,0,1,0,2,31.37,2,0.0
3,45.37,63.03,6.6,32.88,313.71,68.38,2.0,0,0,2,2,45.92,2,0.0
0,61.95,64.37,5.08,41.09,197.64,6.18,1.0,0,2,2,1,45.28,0,0.0
1,60.74,41.13,6.16,36.1,133.42,46.98,2.0,1,2,2,0,45.32,1,0.0
11,78.82,53.2,98.01,44.31,409.22,26.64,1.2,1,0,2,3,2.06,0,1.0
2,62.61,60.65,59.18,43.11,154.08,94.8,1.0,1,2,2,2,19.34,2,0.0
10,71.34,49.58,91.79,40.35,92.18,35.99,2.0,1,1,2,2,2.92,1,0.0
2,66.52,66.62,70.37,38.36,198.86,10.01,1.2,1,2,2,2,14.85,1,0.0
12,34.5,54.68,85.19,28.7,67.41,4.15,2.0,1,0,2,0,8.38,1,0.0
7,73.74,56.97,37.68,41.02,353.48,26.54,1.2,1,0,0,2,29.77,0,0.0
8,56.6,68.56,19.43,33.43,363.56,17.89,1.1,1,0,0,1,37.48,1,0.0
11,78.81,56.39,47.57,45.46,7.57,64.98,1.0,1,1,2,2,24.64,2,0.0
5,51.16,49.52,16.25,30.97,355.77,84.7,1.0,0,1,2,1,38.18,2,0.0
1,70.02,53.97,97.3,39.33,153.08,31.26,1.2,0,1,2,1,0.62,1,0.0
13,62.61,56.98,17.93,36.41,335.98,57.78,1.1,1,0,0,1,39.38,2,0.0
6,42.19,55.88,84.41,27.61,361.72,73.03,2.0,0,2,2,0,8.56,2,0.0
4,44.2,31.01,54.02,30.46,142.22,39.85,1.1,1,1,2,1,22.12,2,0.0
14,99.95,43.25,54.99,55.0,94.92,6.63,2.0,0,0,0,2,21.24,1,1.0
8,55.55,56.97,14.03,32.9,423.1,22.92,2.0,0,0,2,1,41.91,2,0.0
8,58.76,55.41,2.62,34.61,378.46,88.31,1.0,0,1,2,2,46.37,1,1.0
0,80.11,69.27,77.28,47.12,428.62,82.45,1.2,1,2,0,2,12.25,0,0.0
8,68.27,51.07,94.55,43.68,223.09,8.65,1.0,1,1,2,2,3.24,2,0.0
13,70.44,77.02,35.82,39.77,233.66,22.39,1.0,1,2,2,2,31.23,1,0.0
13,68.51,76.19,45.8,42.69,176.21,76.92,1.0,1,0,0,1,24.14,2,0.0
4,54.99,48.16,46.7,42.69,255.52,48.59,2.0,0,0,2,0,27.15,2,0.0
10,78.37,37.31,95.69,44.48,331.04,76.0,1.0,1,0,2,2,2.22,0,0.0
3,31.83,48.5,24.06,22.7,417.05,21.11,2.0,0,2,2,1,37.21,1,0.0
5,57.0,54.97,80.05,34.01,93.78,95.27,1.2,1,1,2,1,11.15,2,0.0
11,89.5,53.61,66.69,34.01,207.57,78.36,2.0,0,1,2,3,16.08,2,1.0
8,57.49,56.34,72.43,33.64,236.14,19.75,2.0,0,2,2,1,10.96,1,0.0
2,26.81,62.01,4.99,22.29,249.85,55.84,1.1,0,1,2,2,45.41,1,0.0
9,48.03,57.45,83.5,30.65,277.49,11.31,1.0,0,2,0,1,8.1,2,0.0
0,88.12,53.01,25.82,48.3,410.49,36.14,1.0,1,1,2,3,35.15,0,1.0
0,79.68,61.56,76.64,44.28,453.76,65.96,1.0,1,1,2,2,11.8,2,0.0
10,48.24,52.72,55.53,33.65,81.49,33.01,1.0,0,2,2,1,20.4,2,0.0
2,93.39,53.22,1.38,54.87,364.89,65.68,1.1,1,1,2,2,47.81,2,1.0
12,45.86,52.96,88.2,26.93,245.3,24.48,1.1,1,0,2,2,4.83,2,0.0
2,97.13,51.87,11.68,54.13,213.87,72.12,1.1,0,0,2,2,42.31,0,1.0
1,79.36,62.26,7.0,48.9,58.03,35.96,1.1,1,2,2,1,45.41,0,0.0
12,84.71,47.65,30.23,49.99,32.84,79.05,1.0,1,1,2,2,33.51,2,0.0
6,44.46,64.53,96.58,30.71,500.64,13.67,2.0,1,2,2,2,0.48,2,1.0
7,53.96,71.23,17.82,32.57,328.89,36.2,1.2,0,2,0,1,39.4,2,0.0
9,71.51,51.06,9.88,41.7,231.64,46.39,1.1,1,1,0,2,42.35,1,0.0
7,62.91,62.36,0.0,38.74,390.02,42.38,2.0,0,0,0,1,47.08,2,1.0
0,53.46,59.64,15.54,34.88,46.66,43.31,1.1,0,0,2,2,40.29,2,0.0
2,71.2,51.74,54.73,46.26,311.01,44.48,1.0,0,1,2,2,21.39,0,0.0
6,75.46,49.82,31.81,41.96,338.23,98.88,1.0,1,0,1,2,33.06,2,0.0
3,53.16,72.88,52.46,29.21,231.45,19.32,2.0,1,2,2,1,23.29,2,0.0
14,39.63,62.16,62.64,29.51,129.33,76.87,2.0,1,2,2,1,16.94,0,0.0
11,65.82,60.71,37.11,40.1,488.75,55.18,2.0,0,2,2,1,30.07,0,0.0
6,58.28,56.97,26.44,35.65,154.18,41.36,1.0,1,0,2,0,36.95,0,0.0
10,81.74,56.97,35.01,50.1,63.9,63.35,1.0,0,1,2,2,30.52,2,1.0
1,34.08,49.57,17.49,26.77,322.8,85.35,1.2,1,1,2,1,39.68,1,0.0
11,68.58,52.59,84.31,39.64,294.05,46.66,2.0,0,2,2,2,8.47,2,0.0
2,34.51,47.46,65.44,24.34,386.44,86.48,1.2,1,2,2,0,17.94,2,0.0
5,42.3,71.39,69.16,29.38,385.94,9.38,1.1,1,2,1,1,15.0,0,0.0
3,57.06,62.15,76.93,38.11,317.56,65.31,1.2,1,0,0,1,9.32,2,0.0
6,50.18,59.66,57.01,30.8,106.26,33.32,1.1,0,1,1,0,21.27,2,0.0
9,46.06,65.65,5.44,30.52,454.22,38.67,1.1,0,1,1,1,45.5,2,0.0
2,76.21,57.4,46.17,47.73,127.12,57.1,1.2,1,0,2,2,25.82,2,0.0
8,50.38,48.25,70.56,31.42,48.12,47.99,2.0,0,1,2,1,13.75,2,0.0
13,56.88,46.82,62.99,31.83,154.37,38.18,1.1,0,2,2,1,16.99,2,0.0
6,84.26,57.57,37.63,49.01,247.41,30.83,2.0,0,1,0,2,29.43,1,0.0
9,75.78,65.61,62.91,44.48,106.08,61.83,1.0,1,1,0,2,16.93,2,0.0
1,63.7,49.33,46.51,40.33,170.84,50.56,1.1,1,0,2,1,25.84,2,0.0
14,40.48,62.39,74.24,26.09,263.01,32.33,1.0,1,1,0,1,13.16,1,0.0
8,88.28,56.97,65.85,47.45,165.34,20.5,1.2,0,2,0,2,16.6,1,0.0
7,71.85,55.31,26.53,41.98,45.73,77.45,2.0,1,0,2,1,33.87,1,0.0
14,32.13,41.55,42.27,22.35,100.97,79.97,1.2,0,0,2,1,28.06,2,0.0
7,88.71,57.08,89.26,49.72,406.63,21.38,1.1,0,0,1,2,4.49,1,0.0
2,38.01,47.43,0.0,25.63,488.62,26.16,1.0,1,2,1,0,46.71,1,1.0
13,67.05,67.12,95.56,40.88,76.0,23.91,1.1,1,1,1,2,2.37,2,0.0
6,58.17,74.21,90.64,34.65,348.68,88.46,1.2,1,0,2,2,3.98,1,0.0
6,94.12,43.2,29.23,54.35,463.66,77.41,2.0,0,2,2,3,33.67,0,1.0
5,85.74,57.85,29.11,49.47,153.16,7.46,2.0,0,2,1,2,33.98,2,0.0
0,66.87,62.36,96.56,40.54,424.68,83.27,1.1,1,2,1,2,0.91,1,0.0
5,71.47,41.89,37.85,43.39,463.33,3.69,1.1,0,1,2,1,30.85,1,0.0
10,77.89,58.35,93.66,45.11,153.34,25.32,1.0,1,2,2,1,1.6,1,0.0
2,77.81,72.28,1.54,42.59,29.05,91.9,1.2,1,1,2,2,46.12,2,1.0
2,66.88,57.67,30.95,42.95,469.4,86.43,1.1,1,0,2,1,33.41,1,0.0
13,51.43,56.97,82.69,31.87,169.21,78.14,1.0,1,0,2,2,8.96,1,0.0
5,54.48,52.53,82.32,35.7,7.03,45.75,1.1,1,1,2,1,7.59,2,0.0
9,69.82,59.93,41.93,40.58,243.16,32.14,2.0,1,2,0,1,27.34,2,0.0
7,70.84,69.16,36.52,39.61,59.33,88.15,1.0,0,0,0,1,30.41,0,0.0
9,57.18,52.58,17.3,32.37,461.67,65.71,1.0,0,1,2,2,39.9,2,0.0
13,82.53,64.46,11.04,52.03,79.36,29.55,1.1,1,2,2,1,43.36,1,1.0
3,58.44,58.78,59.05,33.05,155.86,46.32,1.2,1,0,2,1,18.84,1,0.0
0,71.34,50.48,16.53,41.9,404.71,88.15,2.0,0,1,1,1,40.52,2,0.0
9,49.08,54.24,46.46,33.11,412.85,90.35,1.2,0,2,2,0,26.03,1,0.0
12,56.35,53.36,52.35,30.83,461.46,65.93,1.0,1,2,1,0,22.59,2,0.0
10,64.62,56.21,29.25,38.67,254.67,73.26,1.2,1,2,2,1,33.55,1,0.0
11,32.67,44.88,90.59,27.36,505.2,3.93,1.0,0,1,2,1,4.95,0,1.0
13,33.51,46.67,74.83,27.09,264.29,60.46,1.2,1,1,2,1,12.74,0,0.0
13,52.37,53.9,20.2,35.17,404.84,68.9,1.1,0,2,2,1,39.2,0,0.0
4,78.28,58.56,52.57,45.36,185.29,2.04,1.2,1,2,1,1,24.2,2,0.0
7,49.49,60.0,8.57,29.74,481.94,84.39,1.0,0,2,2,1,43.59,2,0.0
10,82.38,70.43,92.77,45.45,350.73,92.83,2.0,1,2,2,2,4.26,0,0.0
8,72.19,58.74,67.45,40.5,39.47,23.79,2.0,1,2,2,1,15.04,2,0.0
8,70.89,63.12,66.76,42.81,55.56,84.58,2.0,1,2,2,1,17.07,2,0.0
12,70.21,56.54,56.86,38.02,456.1,66.55,1.0,0,0,2,2,20.29,1,0.0
5,93.14,57.59,2.02,53.48,414.49,58.07,1.2,1,2,0,2,47.37,2,1.0
10,68.39,59.27,66.22,39.95,169.01,84.31,2.0,0,1,0,1,14.91,1,0.0
3,69.08,57.56,49.59,39.46,267.06,28.56,2.0,0,1,0,3,24.9,2,0.0
2,60.72,52.03,47.01,38.38,436.61,79.09,2.0,0,1,2,1,25.73,2,0.0
2,81.32,77.01,24.1,44.18,52.96,31.45,1.1,0,1,2,2,37.0,2,0.0
14,36.08,60.02,48.84,28.4,70.73,78.75,1.0,1,0,1,1,24.86,2,0.0
7,55.96,53.04,40.22,35.69,366.35,45.11,1.0,1,0,2,2,29.08,2,0.0
12,53.22,65.37,27.72,33.75,42.09,11.69,1.0,1,1,1,2,36.16,1,0.0
13,58.35,47.21,88.43,33.79,180.51,38.15,1.0,0,1,1,2,4.85,2,0.0
12,61.84,81.33,4.2,36.05,128.93,23.35,1.0,1,1,2,1,46.25,2,0.0
12,89.72,65.02,14.3,51.22,389.27,10.05,1.1,0,1,2,2,40.62,0,1.0
1,85.88,44.04,61.61,50.0,1.25,11.03,1.2,0,1,2,2,18.66,0,1.0
12,67.41,67.29,23.88,41.68,59.08,78.01,1.1,0,0,2,2,34.96,1,0.0
8,27.97,50.52,24.58,22.88,50.69,88.14,2.0,1,0,1,1,36.59,2,0.0
1,65.03,60.53,13.02,40.82,162.86,92.71,1.1,0,0,0,2,40.81,2,0.0
7,37.6,47.26,80.9,24.55,119.03,85.39,1.0,1,2,2,1,9.04,1,0.0
12,56.66,62.56,25.86,36.65,116.88,83.02,1.1,1,1,1,2,33.78,1,0.0
0,54.09,63.98,96.36,31.9,189.64,6.88,1.0,1,1,2,2,1.6,1,0.0
11,69.03,67.43,87.66,40.85,109.59,79.01,1.1,0,2,2,2,5.55,2,0.0
2,27.24,56.69,23.55,21.74,54.38,78.33,1.0,1,1,2,1,37.25,0,0.0
1,75.96,58.34,19.16,43.33,298.62,13.13,2.0,0,2,2,2,39.02,1,0.0
14,78.19,49.11,37.68,49.47,487.29,66.2,1.0,0,2,1,1,28.44,1,0.0
10,31.51,57.39,45.69,22.92,310.87,45.25,1.1,0,2,2,1,27.92,2,0.0
11,39.19,57.8,25.13,29.58,387.59,90.0,2.0,0,2,2,1,35.98,2,0.0
14,85.49,65.75,12.0,48.49,497.75,69.54,1.1,1,1,2,2,43.49,1,0.0
4,67.61,62.57,58.53,42.23,78.42,95.1,2.0,1,2,0,1,20.21,2,0.0
14,90.35,62.19,90.03,49.76,235.42,10.49,1.2,1,1,1,2,5.51,1,0.0
2,60.9,38.14,16.37,35.22,297.91,4.06,1.2,1,2,1,1,40.27,2,0.0
2,47.94,58.16,64.83,31.19,164.92,97.36,1.2,0,0,2,2,16.4,2,0.0
1,57.12,81.4,87.12,35.64,313.92,8.02,1.1,0,1,1,1,6.42,2,0.0
12,86.36,63.81,33.38,51.09,319.4,38.62,1.1,0,2,2,2,29.5,2,1.0
6,42.48,66.73,44.52,28.54,431.22,65.0,2.0,0,2,1,2,27.75,2,0.0
4,82.89,56.84,53.52,46.64,426.25,88.01,2.0,1,2,2,1,22.76,2,0.0
1,63.94,66.62,12.96,39.18,72.97,25.46,2.0,1,0,0,2,41.27,1,0.0
0,37.8,66.04,70.26,25.8,86.47,2.91,2.0,0,1,0,2,13.07,2,0.0
13,58.43,57.75,98.71,36.94,113.85,52.13,1.0,0,0,2,1,0.64,2,0.0
9,50.98,58.72,65.46,32.75,133.75,47.11,1.2,0,0,2,1,15.53,0,0.0
10,65.86,40.75,97.84,36.42,289.02,30.69,1.0,0,0,2,1,0.47,1,0.0
14,45.4,67.5,45.91,30.92,167.68,87.39,1.0,1,1,1,0,26.09,1,0.0
6,87.76,45.92,59.13,30.92,487.92,74.93,1.0,0,0,2,2,18.16,2,1.0
12,49.19,51.78,17.95,32.26,60.57,85.81,1.0,1,1,1,0,39.07,2,0.0
8,68.36,63.57,24.63,32.26,126.2,16.18,1.2,1,1,0,2,38.28,2,0.0
7,78.5,51.78,58.08,46.09,444.58,69.24,1.0,0,2,2,2,20.86,1,0.0
13,66.74,57.14,77.96,46.09,299.18,97.51,2.0,0,0,1,2,10.39,2,0.0
3,69.36,46.81,53.18,40.91,280.28,61.19,1.1,1,0,2,1,20.28,2,0.0
5,58.84,51.51,35.12,37.27,304.3,17.14,2.0,1,0,0,3,30.78,2,0.0
6,41.26,63.26,81.37,29.33,129.16,99.58,1.1,0,1,2,1,9.13,0,0.0
7,43.81,54.94,22.24,29.5,389.86,52.83,2.0,1,1,2,1,37.11,1,0.0
8,71.52,58.59,66.11,43.09,254.22,84.01,2.0,0,1,2,2,15.87,1,0.0
4,76.45,53.34,5.56,45.25,21.81,14.94,1.1,0,0,2,2,44.74,2,0.0
3,79.21,71.8,48.57,40.53,90.71,66.61,1.2,1,1,0,1,24.57,2,0.0
1,56.79,67.63,15.7,40.53,418.11,91.26,1.0,1,1,1,1,40.66,1,0.0
12,91.74,44.88,38.19,53.77,176.66,53.2,2.0,0,1,1,1,29.56,0,1.0
13,68.74,77.08,46.37,42.58,396.0,28.87,1.2,0,2,2,1,26.62,2,0.0
13,45.48,65.76,31.86,33.16,339.65,12.74,1.0,1,1,2,1,32.74,2,0.0
13,37.45,46.99,17.59,27.09,154.35,29.59,1.2,1,0,2,1,38.95,0,0.0
4,64.57,39.68,36.63,41.98,65.04,35.49,1.2,1,1,0,2,30.94,2,0.0
3,73.43,69.43,19.77,41.93,413.16,71.0,1.0,1,2,2,2,38.27,2,0.0
14,27.31,63.99,83.85,20.57,329.26,17.86,2.0,0,1,2,1,9.14,2,0.0
5,28.87,51.04,69.95,23.3,154.01,10.61,1.2,0,1,1,0,13.32,1,0.0
0,65.99,73.65,73.6,39.04,267.92,38.69,2.0,0,2,2,1,11.03,0,0.0
4,96.4,70.17,22.9,55.0,313.29,45.87,2.0,1,0,1,1,38.32,1,1.0
9,73.25,49.05,89.25,45.17,1.08,62.84,2.0,1,2,0,2,4.13,0,0.0
10,45.34,56.97,20.24,30.58,343.3,70.75,1.0,0,1,1,0,38.2,2,0.0
10,39.78,40.29,62.25,27.59,335.91,88.93,1.1,1,1,1,2,18.67,1,0.0
5,77.45,51.99,94.12,44.93,42.28,28.9,2.0,1,1,2,2,3.82,1,0.0
2,77.18,56.9,58.14,45.64,403.33,52.86,1.1,1,1,1,2,20.37,2,0.0
10,60.87,41.73,68.3,38.24,422.45,36.6,1.1,1,0,2,1,14.42,2,0.0
12,32.27,52.79,39.76,26.94,148.56,0.14,1.2,1,1,2,1,28.41,0,0.0
4,74.73,46.67,54.8,46.2,83.05,57.94,2.0,1,1,2,2,22.68,1,0.0
8,58.95,71.29,67.86,33.38,351.48,81.58,2.0,0,2,1,1,14.25,2,0.0
5,77.57,66.52,10.39,45.87,63.16,3.64,2.0,0,0,1,2,41.39,0,0.0
9,44.79,64.27,59.88,29.29,439.32,0.35,1.1,0,2,2,2,19.53,2,0.0
2,61.14,64.54,53.31,38.82,245.83,72.78,1.0,0,1,2,2,22.59,2,0.0
14,63.8,35.13,17.66,40.48,465.82,68.39,1.1,1,1,0,1,40.64,1,0.0
3,57.1,59.6,94.57,33.11,328.79,40.59,2.0,0,1,1,1,4.27,0,0.0
8,96.41,59.3,61.25,54.49,145.97,66.16,2.0,0,0,2,3,18.71,2,1.0
1,74.56,81.36,62.13,43.98,239.64,95.34,2.0,0,1,0,2,19.34,2,0.0
5,78.43,60.39,49.74,47.36,271.03,24.79,1.1,0,2,1,1,23.8,1,0.0
12,50.86,60.87,89.22,34.26,417.36,24.59,2.0,1,2,1,1,5.09,2,0.0
3,57.76,53.97,89.57,34.32,441.27,18.62,1.2,1,0,1,1,4.93,0,0.0
8,42.08,57.01,55.88,27.45,349.7,72.4,2.0,0,1,0,1,19.99,2,0.0
2,99.28,54.34,99.53,52.73,150.63,35.32,1.0,0,1,2,2,1.59,1,1.0
8,51.74,70.5,75.37,34.04,270.63,98.87,1.2,1,1,1,1,12.24,2,0.0
7,41.14,48.69,78.48,27.8,66.88,71.46,2.0,1,0,0,1,9.66,2,0.0
3,48.83,46.65,51.07,29.0,117.82,36.74,1.2,0,0,0,3,23.49,2,0.0
11,65.7,56.97,98.44,39.91,155.17,14.92,2.0,1,1,2,2,0.54,0,0.0
7,55.56,71.82,30.12,33.3,37.25,59.2,1.0,1,2,1,1,32.44,2,0.0
0,46.21,59.35,14.45,30.4,453.11,29.49,2.0,0,0,2,2,41.07,2,0.0
6,61.36,64.48,30.3,36.91,62.79,90.55,1.2,1,0,1,2,33.92,2,0.0
14,70.04,44.79,23.31,39.61,356.78,44.14,1.0,0,2,2,1,39.27,1,0.0
10,69.78,64.33,38.01,44.22,258.9,29.26,1.1,0,2,2,2,30.88,0,0.0
2,25.94,56.12,49.28,20.78,425.87,58.86,1.0,1,1,2,1,24.35,2,0.0
3,74.16,66.42,80.99,41.78,379.41,13.7,1.0,1,1,0,2,10.51,2,0.0
0,50.87,57.39,66.29,34.47,388.99,56.15,1.0,1,1,0,1,13.42,1,0.0
0,85.64,56.97,66.65,34.47,214.19,5.61,1.2,1,1,2,3,15.25,2,0.0
1,44.37,52.86,94.04,29.15,427.0,60.69,1.0,1,0,0,0,1.82,1,0.0
8,58.41,63.18,6.83,39.45,48.51,53.02,2.0,1,2,2,2,43.83,2,0.0
6,54.46,50.93,10.35,38.07,227.54,52.08,1.0,0,1,2,2,43.21,2,0.0
0,62.33,73.89,87.94,37.45,509.24,68.42,1.0,1,2,2,2,5.17,2,1.0
6,54.52,61.41,43.83,33.05,485.43,4.45,2.0,0,1,1,1,26.72,1,0.0
7,75.0,56.46,53.53,43.71,42.09,45.97,2.0,1,2,2,2,22.45,1,0.0
8,57.65,59.69,33.65,34.82,293.37,44.4,1.1,1,1,2,2,32.8,1,0.0
3,56.22,59.96,43.12,36.19,161.61,45.98,1.0,1,2,1,1,28.94,2,0.0
7,92.17,67.56,87.95,50.88,372.98,97.99,1.2,1,1,0,2,5.97,2,1.0
12,58.59,58.47,32.99,38.36,376.72,13.93,1.0,1,0,2,2,31.68,2,0.0
11,43.71,58.6,37.26,27.54,0.05,69.04,1.0,0,1,0,2,29.23,2,0.0
0,52.28,59.19,46.88,33.2,433.06,40.2,2.0,0,2,2,1,25.5,1,0.0
4,72.55,56.97,57.63,43.9,114.47,51.17,1.1,0,1,1,2,19.32,1,0.0
7,62.61,56.78,3.25,43.9,494.54,76.24,1.0,1,0,2,1,45.84,2,0.0
11,70.5,49.04,14.08,43.9,463.58,15.74,1.2,1,0,2,2,40.77,2,0.0
8,84.92,54.93,42.24,48.23,97.62,76.36,1.0,1,1,2,2,28.08,2,0.0
1,57.3,53.83,96.11,36.45,325.8,7.03,1.2,0,2,2,1,0.31,1,0.0
14,48.07,41.34,55.26,31.43,151.73,48.33,2.0,0,2,2,1,20.74,2,0.0
4,72.22,65.41,29.71,42.28,52.73,74.21,1.1,1,2,0,1,33.62,1,0.0
2,60.06,66.79,84.67,40.19,447.49,19.26,1.0,0,2,1,1,5.63,2,0.0
10,34.28,50.79,58.21,27.17,92.58,77.09,1.1,1,0,2,0,19.51,0,0.0
1,66.0,52.43,79.06,39.33,215.54,16.68,1.0,1,0,2,1,9.2,2,0.0
11,66.08,52.35,65.57,38.12,473.18,79.92,1.2,0,1,2,1,16.23,2,0.0
8,70.56,57.43,97.68,42.83,38.58,46.89,1.1,0,2,2,2,1.28,1,0.0
11,73.13,56.22,86.27,43.44,281.9,68.46,1.0,0,1,1,1,6.08,1,0.0
10,68.92,69.1,54.83,40.38,292.94,91.74,2.0,0,0,2,1,21.83,2,0.0
0,55.68,56.84,9.63,32.45,390.69,40.84,1.2,1,1,2,1,43.11,2,0.0
1,78.76,47.77,52.6,40.87,423.49,23.3,1.1,1,1,2,2,23.55,2,0.0
7,87.06,63.67,54.99,46.67,217.16,86.72,1.0,0,2,0,2,21.75,2,0.0
3,53.97,68.18,21.14,36.97,380.77,16.16,1.1,0,0,0,2,37.8,0,0.0
4,52.98,59.78,74.1,31.95,466.14,63.15,1.0,0,0,2,0,12.86,0,0.0
9,63.23,64.21,93.79,41.37,453.77,92.33,1.2,0,1,2,1,4.56,0,0.0
5,95.28,49.43,77.12,53.72,256.93,67.44,2.0,1,0,2,2,10.06,2,1.0
11,46.17,69.8,19.36,31.41,310.8,19.57,1.2,1,2,0,2,37.98,2,0.0
10,62.48,42.62,34.29,37.4,344.48,15.23,1.1,1,1,1,1,32.5,0,0.0
2,48.17,69.77,91.94,34.46,419.38,25.23,1.1,1,0,2,1,4.39,2,0.0
2,58.86,53.52,34.14,37.56,259.96,39.14,1.0,1,2,2,2,32.02,2,0.0
13,57.51,43.59,1.68,35.64,57.29,15.92,1.2,1,0,2,1,44.71,1,1.0
1,65.67,47.9,95.1,39.52,197.27,79.78,1.0,1,2,2,1,2.16,0,0.0
11,32.03,79.94,39.61,24.83,368.74,35.7,1.2,0,1,2,0,29.59,0,0.0
5,77.03,53.76,61.1,45.44,319.39,93.61,1.1,1,2,2,1,18.2,2,0.0
12,71.86,64.52,52.53,41.8,385.79,84.25,1.0,0,0,0,1,24.05,2,0.0
10,99.93,56.43,46.38,55.0,255.98,90.88,1.0,0,1,2,2,25.35,0,1.0
0,51.64,58.94,23.19,36.04,89.3,29.45,1.2,0,0,2,1,37.01,0,0.0
6,80.99,60.49,46.4,45.86,58.99,57.37,2.0,1,1,0,3,26.74,2,0.0
7,67.37,59.61,42.19,40.1,246.41,32.14,1.2,1,0,2,2,28.47,2,0.0
3,50.31,56.97,67.57,34.6,105.33,25.69,2.0,1,1,2,2,15.98,2,0.0
5,53.66,58.29,86.69,32.99,502.92,60.71,1.2,1,1,2,1,6.05,1,1.0
6,28.16,60.09,33.56,22.31,101.76,81.8,1.1,0,2,1,1,32.77,2,0.0
1,55.92,53.13,98.43,35.98,290.19,9.36,1.0,1,1,2,2,0.02,2,0.0
7,83.51,49.96,65.44,47.57,0.91,27.58,1.2,0,1,2,2,15.78,0,0.0
6,38.43,55.72,75.26,47.57,129.87,20.51,1.1,1,2,2,0,10.47,1,0.0
7,86.26,59.9,62.11,46.25,132.68,79.84,1.2,1,1,2,2,18.65,1,0.0
9,57.54,52.17,67.42,36.39,377.85,93.34,1.0,0,0,2,0,14.94,2,0.0
13,73.42,56.99,27.14,36.39,253.76,7.99,1.2,0,2,1,1,33.8,1,0.0
5,69.5,65.96,71.86,40.73,6.19,37.92,2.0,0,2,2,2,12.49,2,0.0
1,70.13,55.08,47.26,38.93,194.14,91.45,1.0,1,1,0,0,26.92,1,0.0
5,64.72,58.97,53.49,38.63,330.13,34.46,2.0,1,2,2,1,21.88,2,0.0
9,61.19,71.39,23.18,37.16,325.99,71.27,1.1,0,0,2,1,38.45,1,0.0
11,86.28,60.14,56.81,51.51,27.59,10.07,1.1,1,1,0,1,20.55,2,1.0
11,70.48,52.06,16.47,41.16,475.6,44.44,1.2,0,1,2,2,41.47,2,0.0
11,67.55,58.76,100.0,40.38,126.46,50.33,2.0,1,1,2,1,0.01,1,0.0
14,59.22,67.84,40.24,36.16,456.46,75.77,2.0,0,0,2,1,29.03,2,0.0
6,49.98,46.76,99.42,30.87,109.27,28.88,1.0,0,0,1,2,0.47,1,0.0
14,62.61,66.29,31.68,16.23,290.74,26.42,2.0,1,0,1,0,34.27,0,0.0
13,94.08,44.21,76.3,52.0,207.91,30.3,2.0,0,2,2,2,11.28,2,1.0
