App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
Slack,36.3,54.0,12.73,26.36,414.09,82.64,1.1,0,Model_A,173.53,1,42.3,Medium,0.0
Netflix,67.17,49.04,81.45,37.86,111.43,54.68,1.2,1,Model_C,173.64,2,8.78,Medium,0.0
Facebook,55.6,59.59,94.1,34.17,242.7,31.74,1.0,1,Model_B,158.81,1,3.78,Low,0.0
Telegram,82.1,46.57,5.87,44.29,394.83,74.34,1.2,0,Model_A,188.7,1,45.25,Medium,0.0
Snapchat,36.05,30.54,67.07,27.81,345.96,74.59,2.0,0,Model_B,170.84,1,14.83,Low,0.0
Spotify,92.25,35.05,4.4,50.32,302.89,50.02,1.1,0,Model_B,166.67,3,44.93,Low,1.0
Spotify,39.09,53.62,36.87,28.75,165.75,4.52,1.0,1,Model_C,156.75,0,30.61,Medium,0.0
Instagram,59.92,62.79,4.23,33.92,311.92,7.7,2.0,0,Model_C,171.88,1,47.04,Medium,0.0
Netflix,80.22,59.6,22.57,41.74,313.42,78.87,1.2,0,Model_B,185.55,2,36.16,Medium,0.0
Instagram,54.92,50.28,89.53,32.06,221.41,82.35,2.0,0,Model_B,170.31,1,5.06,Medium,0.0
YouTube,79.74,44.29,14.8,49.33,491.67,67.83,1.2,0,Model_B,156.1,2,40.91,Medium,0.0
YouTube,90.79,53.46,88.2,49.81,334.4,83.91,1.1,1,Model_C,162.92,2,7.1,Low,0.0
Instagram,43.11,69.61,28.9,32.62,435.56,71.95,2.0,1,Model_C,196.94,1,33.23,Medium,0.0
Netflix,61.73,53.06,49.85,36.84,66.03,89.69,1.1,1,Model_A,167.0,2,24.02,Medium,0.0
Instagram,50.3,45.25,27.92,37.93,387.47,15.04,1.0,1,Model_C,196.07,1,33.97,Medium,0.0
Spotify,74.78,69.33,22.34,44.31,308.16,38.77,1.2,1,Model_B,171.38,1,36.72,High,0.0
Lyft,41.83,52.43,19.54,30.3,157.84,46.41,1.2,1,Model_B,176.65,1,38.58,Medium,0.0
Twitter,75.19,56.97,19.95,47.23,69.82,29.77,1.1,0,Model_C,160.75,2,40.08,Medium,0.0
Slack,70.27,50.97,16.57,43.81,194.38,72.54,1.1,1,Model_A,196.81,2,40.67,Low,0.0
Slack,68.29,68.22,55.34,40.49,225.99,91.24,1.0,0,Model_C,141.41,2,19.8,Low,0.0
Discord,59.91,43.07,10.56,36.55,72.07,41.25,2.0,0,Model_C,182.78,0,42.68,Medium,0.0
WhatsApp,62.75,50.36,27.52,39.07,343.1,94.15,1.2,0,Model_B,175.9,2,34.54,Low,0.0
Twitter,41.12,63.05,19.1,30.0,157.24,51.68,1.2,0,Model_B,174.92,1,40.27,Low,0.0
Telegram,52.37,54.32,0.28,34.44,412.69,52.25,1.0,1,Model_A,164.23,2,47.48,Medium,1.0
Netflix,84.78,58.27,87.34,52.29,331.95,60.02,1.0,1,Model_B,159.29,2,5.59,Low,1.0
Amazon,60.24,51.08,61.34,34.58,158.98,26.83,1.1,1,Model_A,173.79,1,17.79,Medium,0.0
Twitter,58.56,53.45,21.54,37.3,184.33,38.34,1.1,0,Model_C,186.48,1,38.71,Medium,0.0
Discord,34.49,59.7,90.42,25.81,482.38,55.32,2.0,1,Model_A,161.93,2,4.14,Medium,0.0
YouTube,82.25,65.15,48.3,50.06,485.44,94.2,1.0,1,Model_C,180.37,2,25.96,Medium,1.0
Uber,74.06,69.37,16.26,43.13,214.21,64.27,2.0,1,Model_C,153.8,2,41.2,Medium,0.0
WhatsApp,40.25,53.38,96.98,28.81,347.74,33.31,1.0,1,Model_B,161.64,2,0.91,Low,0.0
Discord,45.24,60.33,4.09,27.82,501.75,1.05,1.2,1,Model_C,150.84,1,45.1,Medium,1.0
Snapchat,43.19,56.95,0.34,26.37,508.95,98.17,1.0,1,Model_C,166.4,1,46.95,Medium,1.0
Amazon,69.26,61.02,68.53,40.66,36.93,49.3,1.0,0,Model_A,176.16,2,15.47,Low,0.0
Netflix,45.86,60.1,25.2,30.71,283.39,93.85,1.2,0,Model_B,169.87,1,36.81,Medium,0.0
WhatsApp,98.06,60.06,88.81,53.73,372.03,54.93,1.0,1,Model_B,171.14,2,6.1,Medium,1.0
Telegram,65.79,55.4,22.5,53.73,95.68,60.55,2.0,0,Model_B,172.27,1,37.1,Low,0.0
Twitter,81.16,51.57,48.5,47.57,420.82,71.19,1.1,0,Model_C,160.87,3,23.11,Medium,0.0
YouTube,72.87,55.01,12.44,40.43,239.85,32.1,1.1,1,Model_C,164.84,1,41.29,High,0.0
Facebook,29.45,66.83,79.28,22.43,254.85,69.9,2.0,0,Model_A,168.64,0,10.21,Low,0.0
Lyft,59.35,52.95,30.02,36.4,140.45,52.68,1.2,1,Model_B,172.23,1,32.29,Low,0.0
Snapchat,56.74,67.87,20.83,36.67,153.68,67.25,1.0,0,Model_B,182.29,1,37.73,Medium,0.0
Amazon,89.17,47.31,81.08,52.49,43.1,83.58,2.0,1,Model_C,168.85,3,9.72,High,1.0
Lyft,55.68,58.35,17.95,31.92,476.94,18.42,1.1,0,Model_A,178.82,1,39.28,Low,0.0
WhatsApp,70.82,44.69,4.06,37.96,195.52,61.36,1.1,0,Model_C,155.77,1,45.98,High,0.0
YouTube,66.47,55.55,40.69,38.41,83.06,5.21,2.0,0,Model_B,156.47,1,29.57,Medium,0.0
YouTube,73.2,75.89,18.71,40.96,72.89,10.21,1.1,0,Model_C,163.3,1,37.67,Medium,0.0
Discord,36.64,60.22,47.17,23.27,208.59,67.46,2.0,1,Model_A,164.33,1,25.56,High,0.0
Slack,86.55,35.99,41.3,47.65,323.69,7.09,1.1,0,Model_A,173.86,1,28.71,High,0.0
Slack,97.35,66.25,96.42,52.23,398.22,59.54,2.0,1,Model_C,160.71,2,0.64,Low,1.0
Twitter,64.97,57.01,49.4,42.65,473.4,22.0,1.0,1,Model_B,157.11,2,25.17,Low,0.0
Discord,46.23,61.44,41.78,29.47,325.48,30.41,1.0,0,Model_C,174.49,0,27.63,Low,0.0
Spotify,81.11,60.64,33.84,46.2,215.38,12.96,1.0,0,Model_C,170.22,2,32.16,Medium,0.0
Twitter,68.99,48.17,83.86,42.48,216.04,24.87,1.0,1,Model_A,198.94,3,8.13,Medium,0.0
Spotify,67.96,54.61,77.82,44.49,294.08,82.13,1.1,0,Model_C,187.03,1,11.59,Medium,0.0
Slack,82.3,49.1,23.73,46.88,275.48,63.89,1.2,1,Model_A,151.55,3,36.29,Medium,0.0
Discord,72.94,47.79,85.71,48.09,328.1,94.98,2.0,0,Model_A,178.64,1,8.05,High,0.0
Spotify,85.4,58.43,55.86,46.89,257.75,4.87,1.2,1,Model_C,166.47,2,19.97,Low,0.0
Snapchat,89.94,48.71,76.97,49.0,30.2,79.24,1.1,0,Model_A,181.09,3,12.02,Medium,0.0
Discord,62.61,48.64,44.44,35.01,256.37,69.91,1.1,0,Model_C,150.07,1,26.17,Low,0.0
Slack,48.39,60.23,2.48,30.54,11.54,26.09,1.2,1,Model_B,181.78,1,47.37,Medium,1.0
Twitter,57.8,54.52,14.36,36.15,92.47,72.92,1.2,1,Model_B,173.66,1,40.9,Low,0.0
Google Maps,91.51,48.68,74.08,51.78,198.36,71.65,1.1,1,Model_A,153.15,2,12.93,Medium,1.0
Discord,47.99,54.04,65.05,30.32,282.27,45.93,1.1,0,Model_B,190.79,1,17.69,High,0.0
Facebook,66.54,59.0,8.87,44.76,94.63,68.86,2.0,0,Model_B,183.66,2,44.09,High,0.0
Amazon,39.46,59.5,9.18,24.07,141.47,44.46,1.0,0,Model_C,175.92,1,43.12,Low,0.0
Slack,78.58,69.71,84.95,46.38,191.6,33.55,1.0,0,Model_C,165.99,3,7.71,High,1.0
Instagram,69.94,71.77,17.8,39.64,100.97,46.65,2.0,1,Model_B,170.29,2,39.81,Medium,0.0
Instagram,63.62,48.69,69.88,39.64,511.37,89.51,1.2,1,Model_B,146.93,1,14.29,Medium,1.0
Twitter,68.23,56.76,41.1,40.32,412.01,38.46,1.1,0,Model_C,175.34,2,26.1,Low,0.0
Twitter,42.63,55.63,100.0,27.84,415.2,40.37,1.2,0,Model_C,190.39,1,0.24,Medium,0.0
Lyft,80.53,64.3,0.0,47.21,291.26,60.84,1.0,0,Model_B,160.68,1,47.93,Medium,1.0
Amazon,55.76,48.32,24.56,35.83,492.2,75.3,1.0,1,Model_A,167.19,2,36.53,Medium,0.0
Amazon,46.56,49.48,78.84,33.22,374.89,73.46,1.2,1,Model_C,183.07,2,11.6,Low,0.0
Snapchat,25.96,46.98,35.08,24.42,169.41,1.98,1.0,0,Model_C,151.94,1,32.82,Medium,0.0
Twitter,36.56,63.2,70.46,27.15,312.59,68.74,1.1,1,Model_B,164.39,1,14.08,Medium,0.0
Amazon,70.09,49.53,93.44,39.54,278.37,45.06,2.0,0,Model_B,188.81,2,4.29,Low,0.0
Telegram,72.3,54.97,58.5,44.63,297.11,52.41,1.2,0,Model_A,178.83,1,20.41,High,0.0
Lyft,45.14,50.56,40.59,44.63,418.68,56.17,1.1,1,Model_C,153.21,1,29.46,Low,0.0
Spotify,67.17,78.03,89.0,42.15,260.9,73.17,1.1,1,Model_B,168.93,1,4.31,Medium,0.0
YouTube,61.97,60.8,49.06,34.83,373.06,83.13,1.0,1,Model_B,170.38,2,24.88,Low,0.0
YouTube,87.28,51.34,47.68,49.22,128.31,64.63,1.1,1,Model_A,177.74,1,24.71,Medium,0.0
Spotify,69.8,45.05,38.72,39.0,477.22,56.39,1.2,0,Model_A,160.5,0,30.17,High,0.0
Netflix,63.54,55.46,77.85,39.89,44.23,37.38,1.1,1,Model_C,161.35,1,11.74,Medium,0.0
Slack,53.07,47.89,95.85,33.17,508.71,13.79,2.0,1,Model_B,182.58,0,0.99,Low,1.0
Lyft,61.08,47.35,65.72,36.37,323.93,95.86,1.1,1,Model_B,160.91,2,15.59,High,0.0
Telegram,51.19,51.61,59.88,34.94,240.62,46.18,1.1,1,Model_C,168.42,2,19.13,Low,0.0
Amazon,70.4,75.3,38.42,41.01,159.12,56.62,2.0,0,Model_A,176.13,1,30.52,Low,0.0
Google Maps,66.67,54.46,6.26,37.85,207.43,75.11,1.1,0,Model_C,170.75,1,44.65,Medium,0.0
Lyft,53.69,48.95,79.87,36.96,400.6,6.84,1.1,1,Model_C,186.49,1,9.76,High,0.0
Discord,24.63,52.56,28.86,18.81,71.39,85.5,1.0,1,Model_C,170.34,0,32.99,Low,0.0
Spotify,94.55,56.44,90.69,51.05,129.37,79.7,1.2,0,Model_A,160.22,2,4.68,Medium,1.0
Telegram,62.61,42.38,77.79,27.27,63.35,77.44,1.0,0,Model_A,181.53,0,9.15,Medium,0.0
Facebook,64.66,51.9,49.43,39.01,218.45,2.2,1.2,1,Model_B,179.22,2,24.44,Medium,0.0
Uber,79.87,46.34,31.84,47.35,198.26,52.65,2.0,0,Model_B,160.0,2,34.0,Low,0.0
WhatsApp,67.83,43.61,17.49,42.57,332.18,5.43,2.0,0,Model_C,178.91,2,41.21,High,0.0
Slack,66.36,70.35,23.47,39.06,509.81,55.09,2.0,0,Model_B,164.46,2,35.71,Low,1.0
Spotify,72.14,51.29,97.58,38.23,456.89,71.84,1.2,0,Model_A,171.97,2,0.74,Low,0.0
Google Maps,54.26,48.91,30.96,35.85,450.75,12.19,1.2,1,Model_B,192.73,1,32.83,Low,0.0
Amazon,57.98,62.25,17.8,34.84,330.6,69.49,1.2,0,Model_B,149.56,1,39.58,Medium,0.0
Google Maps,39.49,41.23,48.58,30.69,138.55,44.95,2.0,0,Model_A,158.58,1,25.23,Low,0.0
Google Maps,18.89,76.31,6.84,18.16,196.65,81.16,1.2,1,Model_B,173.23,1,46.35,Low,0.0
Twitter,52.1,78.7,100.0,32.96,128.06,53.36,1.1,1,Model_A,150.27,1,0.21,Low,0.0
Twitter,77.44,64.22,18.45,43.75,69.16,33.61,1.0,1,Model_B,155.28,2,39.3,Medium,0.0
Snapchat,67.42,79.27,69.67,40.69,223.25,33.2,2.0,0,Model_B,173.45,2,16.07,Medium,0.0
Spotify,44.44,50.45,33.28,28.39,459.54,89.75,1.0,1,Model_C,182.01,1,31.22,High,0.0
Snapchat,59.58,50.4,29.96,38.6,380.85,45.29,1.1,0,Model_B,171.38,1,33.29,High,0.0
Spotify,27.85,68.21,73.28,23.94,504.24,40.58,1.2,1,Model_C,159.32,1,14.7,High,1.0
Slack,76.74,59.73,0.0,42.61,99.75,3.99,1.0,0,Model_B,156.56,1,47.78,Medium,1.0
Lyft,61.05,62.92,90.07,36.79,256.28,36.43,1.1,1,Model_C,181.01,2,4.96,High,0.0
WhatsApp,52.73,34.97,84.47,31.36,406.04,84.96,1.1,1,Model_B,185.57,1,7.54,Medium,0.0
Google Maps,74.83,56.09,11.95,41.53,235.76,76.1,1.0,0,Model_A,178.27,1,42.83,Low,0.0
Slack,92.01,51.12,84.77,52.6,181.79,22.09,2.0,1,Model_B,160.71,2,5.72,Low,1.0
Lyft,58.58,46.8,58.34,37.32,417.73,41.31,1.0,1,Model_A,165.44,1,18.3,Medium,0.0
Uber,74.69,57.47,27.63,41.61,220.32,19.66,2.0,1,Model_A,167.91,1,35.19,High,0.0
YouTube,54.89,51.08,21.64,32.72,467.44,95.42,1.2,1,Model_C,156.15,1,37.99,Low,0.0
Instagram,74.3,58.09,2.51,45.05,137.42,59.81,2.0,1,Model_A,162.03,2,45.82,High,1.0
Discord,91.11,42.83,23.89,51.85,458.98,75.44,1.2,0,Model_A,177.23,2,37.9,Low,1.0
Telegram,69.13,65.33,19.46,38.8,142.57,71.38,1.0,0,Model_C,179.36,2,40.54,Medium,0.0
Spotify,50.75,73.41,3.55,34.97,148.26,87.37,1.2,1,Model_B,159.13,1,45.57,Medium,0.0
Uber,70.95,60.3,46.6,41.83,215.34,94.93,1.1,1,Model_B,164.61,1,26.58,Medium,0.0
YouTube,79.37,46.32,66.42,47.49,264.1,3.24,1.2,0,Model_A,169.83,1,16.48,High,0.0
Amazon,58.6,63.72,23.77,37.68,214.13,97.53,2.0,0,Model_C,158.79,0,36.56,Medium,0.0
Netflix,67.88,68.67,83.82,38.4,441.42,87.05,2.0,1,Model_B,183.14,1,7.85,Low,0.0
WhatsApp,51.47,53.59,90.1,33.05,407.33,38.29,2.0,0,Model_C,163.8,1,3.28,Medium,0.0
Telegram,60.77,57.35,23.25,35.54,158.65,83.71,1.2,1,Model_C,161.83,1,37.7,Medium,0.0
Snapchat,46.34,41.75,4.41,31.2,261.9,73.66,2.0,1,Model_A,184.95,1,45.63,High,0.0
Snapchat,78.77,58.2,60.35,46.54,220.69,79.31,2.0,1,Model_C,175.4,1,21.24,Medium,0.0
Lyft,40.76,40.3,79.86,29.41,28.71,22.07,1.1,1,Model_A,170.38,0,7.73,Medium,0.0
Telegram,35.85,53.2,51.3,27.6,383.05,64.86,1.2,0,Model_C,155.1,0,23.86,High,0.0
Twitter,64.13,51.12,58.41,39.63,93.01,2.59,1.1,0,Model_A,157.32,1,18.88,High,0.0
YouTube,66.17,47.96,62.23,37.58,478.28,84.82,2.0,0,Model_B,160.89,1,17.88,Medium,0.0
Netflix,85.25,67.49,34.92,49.76,203.66,95.1,2.0,1,Model_C,160.67,2,30.15,High,0.0
Uber,48.71,59.62,81.26,33.78,318.6,66.21,2.0,0,Model_A,184.53,2,8.39,Medium,0.0
WhatsApp,75.37,61.62,61.27,44.68,418.97,51.27,1.2,1,Model_B,188.85,3,18.26,Medium,0.0
Slack,68.85,56.81,13.96,40.7,92.31,72.57,1.0,1,Model_A,167.48,0,41.7,Low,0.0
YouTube,73.46,63.67,27.89,42.49,277.06,32.64,2.0,0,Model_A,159.93,2,35.02,Medium,0.0
Netflix,45.76,53.68,92.81,27.85,121.56,62.64,2.0,1,Model_A,162.78,0,2.67,Low,0.0
Instagram,60.43,55.53,48.54,38.97,260.95,71.9,2.0,1,Model_A,146.15,1,24.67,Low,0.0
Spotify,56.49,43.16,93.62,35.02,296.67,14.27,2.0,1,Model_A,160.53,0,4.38,Medium,0.0
Slack,71.39,52.31,4.61,43.43,86.6,14.01,1.2,0,Model_C,144.12,1,45.96,Low,0.0
Snapchat,66.64,44.49,77.81,38.59,297.38,71.61,1.0,1,Model_B,191.26,1,11.74,Low,0.0
Slack,91.51,56.54,8.86,55.0,232.91,43.18,1.0,0,Model_B,173.78,2,44.77,Low,1.0
Uber,44.39,72.44,16.28,31.37,267.26,88.92,1.0,1,Model_B,175.42,0,40.03,Medium,0.0
Snapchat,61.58,65.82,42.96,37.2,463.34,31.19,2.0,0,Model_C,153.33,1,26.47,Medium,0.0
Uber,71.12,55.42,68.47,38.99,247.71,4.24,2.0,1,Model_A,168.83,1,16.14,High,0.0
Lyft,57.06,51.78,14.17,36.79,243.79,64.99,1.0,0,Model_C,167.94,2,41.18,Medium,0.0
Twitter,85.75,52.58,84.06,48.53,240.84,68.42,1.0,0,Model_A,181.77,1,7.33,Medium,0.0
Uber,79.91,56.31,81.76,41.12,319.03,55.36,2.0,1,Model_C,179.24,2,8.64,Medium,0.0
Snapchat,81.37,50.03,75.16,44.59,188.17,68.33,2.0,1,Model_B,167.44,0,10.79,High,0.0
Lyft,67.31,52.82,44.91,39.38,410.3,52.38,1.1,1,Model_C,177.27,2,28.69,Low,0.0
Uber,61.5,56.81,67.83,40.66,146.46,69.26,1.1,1,Model_A,153.67,1,15.09,Low,0.0
Instagram,57.02,66.99,1.17,35.83,153.37,4.39,1.1,0,Model_B,162.04,1,47.48,Medium,1.0
Slack,42.86,43.92,78.1,31.41,301.44,36.84,1.0,1,Model_B,158.56,0,9.37,High,0.0
Twitter,88.64,54.59,16.82,50.63,133.06,21.08,1.2,0,Model_A,177.19,2,38.67,Medium,1.0
Uber,52.05,48.24,91.54,35.08,46.05,9.93,2.0,1,Model_A,184.29,1,4.6,Medium,0.0
Lyft,76.72,60.51,62.99,46.2,105.26,23.41,1.1,0,Model_C,173.62,2,16.97,Medium,0.0
Amazon,24.53,58.78,77.35,24.91,467.79,19.13,1.2,0,Model_A,175.12,1,11.7,High,0.0
YouTube,57.62,58.95,4.97,31.38,5.48,97.31,2.0,0,Model_A,172.76,0,46.89,Medium,0.0
Facebook,65.68,57.82,96.76,39.43,68.33,28.65,1.2,1,Model_A,172.75,2,1.24,Medium,0.0
Netflix,54.56,63.24,28.43,35.63,388.12,23.1,1.0,1,Model_B,160.4,1,34.64,Low,0.0
Facebook,48.15,46.81,75.4,33.99,501.69,83.49,1.0,0,Model_A,144.93,1,11.89,High,1.0
Amazon,37.97,56.97,21.97,27.65,352.35,41.91,1.0,0,Model_B,159.57,1,38.94,High,0.0
Facebook,96.18,62.5,67.34,51.99,472.24,42.15,1.1,0,Model_B,164.36,1,14.94,Low,1.0
Amazon,82.42,45.82,77.62,45.6,437.88,44.36,2.0,0,Model_B,166.97,1,8.99,Low,0.0
WhatsApp,54.47,63.04,30.56,33.81,245.74,41.65,1.0,0,Model_A,177.04,2,33.27,High,0.0
Amazon,26.4,47.24,74.54,22.75,170.76,32.66,1.1,1,Model_A,144.14,0,12.36,High,0.0
Amazon,64.39,80.9,50.9,38.97,323.71,28.63,1.1,0,Model_B,172.41,2,23.31,Medium,0.0
Google Maps,54.9,40.06,87.25,34.14,273.18,88.2,1.1,1,Model_C,163.52,1,6.31,Low,0.0
Amazon,42.52,64.6,25.27,28.92,13.22,16.17,1.1,1,Model_C,159.02,1,34.78,Low,0.0
Instagram,76.05,49.68,58.61,46.91,490.14,18.11,1.0,1,Model_C,163.15,1,19.53,Medium,0.0
YouTube,55.67,52.42,86.14,32.59,291.97,57.17,1.1,0,Model_A,165.91,1,6.75,Medium,0.0
Spotify,92.47,70.52,26.64,53.04,447.74,34.37,1.0,0,Model_B,182.45,2,35.6,Medium,1.0
Uber,71.71,51.94,92.65,39.5,376.13,42.15,1.0,0,Model_A,161.93,0,4.96,Low,0.0
Netflix,79.04,53.87,38.83,45.2,174.51,80.65,1.1,0,Model_B,170.84,1,27.59,Low,0.0
Twitter,67.87,47.93,37.87,39.48,461.39,90.36,1.0,1,Model_C,177.6,2,29.16,Low,0.0
YouTube,65.28,56.97,8.03,36.26,404.7,79.06,2.0,1,Model_A,187.46,1,44.66,High,0.0
Snapchat,59.65,44.63,85.94,34.98,220.05,23.49,2.0,1,Model_C,147.96,1,7.25,Medium,0.0
Spotify,39.34,59.37,36.26,31.98,430.32,98.0,1.2,0,Model_B,179.12,0,31.36,Medium,0.0
WhatsApp,73.24,40.23,63.37,42.7,139.03,36.32,2.0,0,Model_C,161.72,2,18.28,High,0.0
WhatsApp,55.75,49.47,58.41,29.09,343.39,16.91,1.0,0,Model_B,181.9,1,19.24,Medium,0.0
Discord,48.32,54.3,49.91,31.74,58.67,49.95,1.0,0,Model_A,157.44,1,24.09,Medium,0.0
Slack,42.4,44.65,76.72,30.96,443.27,72.53,2.0,0,Model_A,175.26,1,11.22,Low,0.0
Amazon,38.8,63.69,52.31,28.34,373.47,8.33,1.1,0,Model_C,177.69,1,22.14,Medium,0.0
YouTube,61.65,76.03,33.18,35.23,78.11,63.43,1.1,1,Model_A,170.6,2,32.97,Medium,0.0
Lyft,78.86,69.53,50.27,40.29,10.92,85.81,1.0,1,Model_B,165.2,2,21.94,Medium,0.0
Google Maps,43.6,73.81,93.9,28.95,199.61,26.18,1.1,0,Model_B,157.94,1,2.04,Medium,0.0
Facebook,63.31,58.13,75.65,38.37,345.74,69.31,1.2,1,Model_C,154.95,2,12.38,Medium,0.0
Snapchat,57.52,46.55,62.93,33.09,144.97,39.99,1.2,1,Model_B,178.31,2,16.87,High,0.0
WhatsApp,64.36,61.31,66.28,37.53,498.31,41.41,2.0,1,Model_A,151.35,1,17.03,Low,0.0
Netflix,36.17,41.42,90.11,23.33,478.56,28.08,2.0,1,Model_C,172.5,1,3.89,Medium,0.0
WhatsApp,64.16,56.4,55.56,43.73,306.15,62.44,1.1,0,Model_C,147.24,0,21.58,Low,0.0
Twitter,64.79,65.04,29.11,39.31,161.59,36.1,1.0,1,Model_A,168.82,1,33.21,High,0.0
Uber,81.16,67.58,93.75,44.62,458.89,83.09,2.0,0,Model_A,156.95,2,2.34,Medium,0.0
WhatsApp,48.49,51.62,25.6,31.17,411.38,96.29,1.2,0,Model_A,174.65,2,36.04,Medium,0.0
Twitter,77.47,49.34,3.21,45.15,44.11,93.51,2.0,1,Model_C,161.72,1,45.85,Medium,0.0
YouTube,73.96,61.94,96.03,41.39,243.88,16.31,2.0,0,Model_C,165.39,3,0.45,Low,0.0
YouTube,84.88,46.14,83.26,48.52,502.38,1.42,1.2,1,Model_B,178.48,0,9.3,Medium,1.0
Google Maps,84.73,82.12,41.05,49.57,232.4,43.85,1.0,0,Model_C,173.15,1,26.09,High,0.0
Slack,62.61,52.66,79.29,44.51,477.65,72.89,2.0,0,Model_C,177.11,1,10.47,Low,0.0
Discord,85.96,63.72,23.14,49.72,500.37,97.75,2.0,1,Model_B,176.17,2,36.7,High,1.0
Spotify,51.81,62.99,70.48,34.0,198.33,78.34,2.0,1,Model_C,184.73,2,14.98,Medium,0.0
WhatsApp,45.63,52.05,67.88,25.17,493.85,58.05,1.1,0,Model_B,179.29,1,14.09,Low,0.0
Netflix,52.9,54.11,100.0,28.91,70.63,2.64,2.0,1,Model_B,177.41,1,0.04,Medium,0.0
WhatsApp,79.05,67.01,68.72,47.14,81.98,82.55,1.2,0,Model_B,152.09,3,12.97,Low,0.0
Discord,54.52,49.54,78.38,35.27,141.59,17.71,1.0,1,Model_A,155.63,1,10.45,Medium,0.0
Telegram,77.71,41.46,63.04,44.31,239.39,5.56,1.0,0,Model_A,171.29,1,16.48,Medium,0.0
Netflix,57.2,46.52,82.99,32.95,92.68,85.04,1.2,0,Model_C,164.78,1,7.09,Low,0.0
Instagram,76.58,61.79,40.69,42.82,174.17,56.63,1.1,0,Model_B,170.33,2,28.54,Low,0.0
Amazon,79.54,49.85,72.76,47.72,53.07,12.86,1.2,0,Model_A,177.31,2,11.46,Medium,0.0
Spotify,70.38,58.69,17.67,41.43,220.16,38.65,1.0,0,Model_B,164.56,2,39.92,High,0.0
Instagram,93.83,54.3,71.8,50.99,423.67,8.55,1.2,1,Model_B,183.12,2,13.66,Medium,1.0
Telegram,72.89,68.18,78.71,42.92,304.67,63.8,1.1,0,Model_A,167.86,2,10.12,Medium,0.0
Telegram,51.08,56.69,91.42,33.38,414.8,28.24,1.0,1,Model_B,164.75,2,2.72,High,0.0
Discord,94.94,46.18,26.77,52.17,69.48,86.61,1.1,1,Model_C,170.37,2,35.52,Medium,1.0
WhatsApp,70.66,66.65,52.94,42.18,204.51,35.78,1.2,0,Model_C,170.38,2,24.39,Low,0.0
Discord,59.97,43.13,89.85,39.1,20.13,49.46,2.0,0,Model_C,182.89,1,5.46,Medium,0.0
Discord,62.35,66.47,80.81,38.22,189.43,6.35,1.2,1,Model_C,159.52,1,10.62,High,0.0
Telegram,74.73,39.66,3.42,43.92,314.62,27.56,1.1,0,Model_A,170.56,2,47.94,Medium,0.0
Spotify,74.05,56.97,13.76,43.58,291.26,67.68,1.2,0,Model_A,180.6,1,38.69,High,0.0
Instagram,79.13,63.92,65.17,48.22,30.89,73.63,2.0,1,Model_C,175.22,1,16.79,Medium,0.0
Facebook,50.84,58.51,43.67,35.02,31.77,24.28,1.1,1,Model_A,171.71,2,26.04,Medium,0.0
WhatsApp,88.62,49.11,59.95,50.1,156.19,50.38,1.2,1,Model_C,182.42,2,19.97,Low,1.0
Telegram,51.94,75.24,92.14,35.01,394.96,81.75,1.1,1,Model_A,179.0,0,1.75,Medium,0.0
Instagram,61.87,60.5,25.21,39.24,10.54,37.99,1.1,1,Model_A,151.64,0,37.38,Medium,0.0
Slack,49.19,49.89,25.41,31.89,315.35,13.38,1.0,1,Model_B,168.44,0,34.42,Medium,0.0
Facebook,59.91,54.88,60.27,36.67,94.06,43.19,1.0,0,Model_C,176.44,1,19.62,High,0.0
Facebook,69.11,70.61,16.77,38.28,483.49,60.06,1.1,1,Model_B,174.29,1,40.6,Low,0.0
YouTube,62.35,48.7,46.52,35.13,220.27,0.74,1.2,1,Model_C,164.98,1,25.67,Medium,0.0
Google Maps,51.26,71.53,91.38,34.79,24.52,34.86,1.2,0,Model_A,168.15,2,3.13,Low,0.0
WhatsApp,57.87,49.17,74.1,39.88,365.38,60.74,1.2,0,Model_C,170.22,1,12.45,Low,0.0
Facebook,66.68,37.14,57.88,40.81,248.12,95.19,2.0,0,Model_B,167.84,1,22.17,Medium,0.0
Telegram,83.36,56.97,90.28,47.11,451.2,40.85,1.1,0,Model_B,177.78,2,4.97,High,0.0
YouTube,59.46,40.98,45.89,37.05,333.73,16.3,1.1,0,Model_A,169.76,2,27.41,High,0.0
Instagram,65.84,49.71,89.46,39.84,354.57,53.42,2.0,0,Model_B,180.0,2,5.79,Medium,0.0
Slack,84.54,50.93,81.43,45.27,392.84,28.58,1.1,1,Model_A,168.58,1,9.62,Medium,0.0
Twitter,79.13,54.9,9.34,46.92,215.22,21.48,1.1,0,Model_A,149.24,2,42.91,Medium,0.0
WhatsApp,47.61,51.25,0.0,32.15,405.78,59.04,2.0,0,Model_A,182.92,1,47.99,Medium,1.0
Spotify,56.75,62.58,48.75,31.81,25.92,91.59,1.0,0,Model_A,177.49,1,26.41,Medium,0.0
Discord,75.96,75.93,37.84,45.04,391.95,83.52,1.1,0,Model_A,158.65,1,29.74,Medium,0.0
Netflix,72.92,40.31,20.78,44.0,325.79,18.23,2.0,1,Model_B,165.1,1,38.28,High,0.0
Netflix,74.79,57.33,33.84,40.75,290.13,76.59,1.2,0,Model_B,151.8,1,33.41,Medium,0.0
